;timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY;Humidity_Penalty;cumulative_sunlight;penalty;Sunlight_Penalty;Total_Penalty;Adjusted_Orchid_Production
21911;190900;1126.75;1.4;8.5;-5.5;1858.656;97.42002;1;0.06968007999999998;1720482.2476000001;1.495177523999999;1.495177523999999;1.5648576039999988;-0.5648576039999988
21912;191000;1126.75;1.4;8.5;-5.5;1859.1136;97.41723;1;0.06966892000000001;1720615.9388000001;1.493840611999999;1.493840611999999;1.563509531999999;-0.563509531999999
21913;191100;1126.75;1.4;9.5;-5.5;1859.5714;97.4144;1;0.0696576;1720750.4073;1.4924959269999993;1.4924959269999993;1.5621535269999993;-0.5621535269999993
21914;191200;1126.75;1.4;9.5;-5.5;1860.029;97.41153;1;0.06964611999999999;1720885.6520999998;1.4911434790000018;1.4911434790000018;1.5607895990000018;-0.5607895990000018
21915;191300;1127.75;1.4;9.5;-5.5;1860.4867;97.408615;1;0.06963446;1721021.6726;1.4897832740000008;1.4897832740000008;1.5594177340000008;-0.5594177340000008
21916;191400;1127.5;1.4;9.5;-5.5;1860.9445;97.405655;1;0.06962261999999998;1721158.4681;1.4884153190000007;1.4884153190000007;1.5580379390000008;-0.5580379390000008
21917;191500;1126.75;1.4;9.5;-5.5;1861.4021;97.402664;1;0.069610656;1721296.0376;1.4870396240000008;1.4870396240000008;1.5566502800000008;-0.5566502800000008
21918;191600;1125.75;1.4;9.5;-5.5;1861.8597;97.39963;1;0.06959852000000001;1721434.3801999998;1.4856561980000023;1.4856561980000023;1.5552547180000023;-0.5552547180000023
21919;191700;1124.75;1.4;9.5;-5.5;1862.3174;97.39655;1;0.06958620000000001;1721573.4953;1.4842650469999994;1.4842650469999994;1.5538512469999994;-0.5538512469999994
21920;191800;1124.5;1.4;9.5;-5.5;1862.7749;97.39343;1;0.06957371999999998;1721713.382;1.4828661800000003;1.4828661800000003;1.5524399000000002;-0.5524399000000002
21921;191900;1124.5;1.4;9.5;-5.5;1863.2325;97.390274;1;0.06956109600000002;1721854.0395;1.4814596050000006;1.4814596050000006;1.5510207010000006;-0.5510207010000006
21922;192000;1125.25;1.4;9.5;-5.5;1863.6901;97.38708;1;0.06954832;1721995.467;1.4800453300000007;1.4800453300000007;1.5495936500000007;-0.5495936500000007
21923;192100;1125.75;1.4;9.5;-5.5;1864.1476;97.383835;1;0.06953534000000001;1722137.6637;1.478623363000001;1.478623363000001;1.548158703000001;-0.548158703000001
21924;192200;1125.75;1.4;9.5;-5.5;1864.6051;97.380554;1;0.06952221600000001;1722280.6288;1.4771937119999994;1.4771937119999994;1.5467159279999994;-0.5467159279999994
21925;192300;1124.75;1.4;9.5;-5.5;1865.0626;97.37723;1;0.06950891999999999;1722424.3614;1.4757563859999996;1.4757563859999996;1.5452653059999997;-0.5452653059999997
21926;192400;1125.75;1.4;9.5;-5.5;1865.52;97.37387;1;0.06949547999999998;1722568.8606;1.4743113939999999;1.4743113939999999;1.543806874;-0.5438068739999999
21927;192500;1126.75;1.4;9.5;-5.5;1865.9774;97.37047;1;0.06948188;1722714.1257;1.4728587430000004;1.4728587430000004;1.5423406230000003;-0.5423406230000003
21928;192600;1125.25;1.4;9.5;-5.5;1866.4348;97.36702;1;0.06946807999999999;1722860.156;1.4713984400000006;1.4713984400000006;1.5408665200000007;-0.5408665200000007
21929;192700;1125.0;1.4;9.5;-5.5;1866.8922;97.36354;1;0.06945416;1723006.9504;1.4699304960000004;1.4699304960000004;1.5393846560000004;-0.5393846560000004
21930;192800;1125.25;1.4;9.5;-5.5;1867.3495;97.360016;1;0.06944006400000001;1723154.5081999998;1.468454918000002;1.468454918000002;1.5378949820000019;-0.5378949820000019
21931;192900;1126.25;1.4;9.5;-5.5;1867.8068;97.356445;1;0.06942577999999998;1723302.8285;1.4669717149999995;1.4669717149999995;1.5363974949999994;-0.5363974949999994
21932;193000;1125.75;1.4;9.5;-5.5;1868.2639;97.35284;1;0.06941136;1723451.9104;1.4654808960000008;1.4654808960000008;1.5348922560000007;-0.5348922560000007
21933;193100;1125.5;1.4;9.5;-5.5;1868.7211;97.34919;1;0.06939675999999997;1723601.7530999999;1.4639824690000016;1.4639824690000016;1.5333792290000017;-0.5333792290000017
21934;193200;1123.75;1.4;9.5;-5.5;1869.1781;97.345505;1;0.06938202000000002;1723752.3555;1.4624764449999994;1.4624764449999994;1.5318584649999993;-0.5318584649999993
21935;193300;1123.75;1.4;9.5;-5.5;1869.6351;97.341774;1;0.069367096;1723903.7168999999;1.4609628310000013;1.4609628310000013;1.5303299270000013;-0.5303299270000013
21936;193400;1123.25;1.4;10.5;-5.5;1870.0922;97.338005;1;0.06935201999999999;1724055.8366;1.4594416339999998;1.4594416339999998;1.5287936539999998;-0.5287936539999998
21937;193500;1122.25;1.4;10.5;-5.5;1870.5491;97.3342;1;0.06933679999999999;1724208.7136;1.4579128640000012;1.4579128640000012;1.5272496640000013;-0.5272496640000013
21938;193600;1120.25;1.4;10.5;-5.5;1871.006;97.330345;1;0.06932137999999997;1724362.3469;1.456376531;1.456376531;1.525697911;-0.525697911
21939;193700;1119.25;1.4;10.5;-5.5;1871.4628;97.326454;1;0.06930581599999999;1724516.7357;1.4548326429999994;1.4548326429999994;1.5241384589999993;-0.5241384589999993
21940;193800;1119.25;1.4;10.5;-5.5;1871.9194;97.322525;1;0.0692901;1724671.8791;1.453281209;1.453281209;1.522571309;-0.5225713089999999
21941;193900;1118.75;1.4;10.5;-5.5;1872.3761;97.31855;1;0.06927420000000001;1724827.7762;1.4517222380000006;1.4517222380000006;1.5209964380000005;-0.5209964380000005
21942;194000;1118.75;1.4;10.5;-5.5;1872.8326;97.31454;1;0.06925815999999997;1724984.4259;1.450155741000001;1.450155741000001;1.519413901000001;-0.519413901000001
21943;194100;1118.5;1.3;10.5;-5.5;1873.2892;97.310486;1;0.06924194399999999;1725141.8276;1.4485817240000005;1.4485817240000005;1.5178236680000006;-0.5178236680000006
21944;194200;1118.5;1.3;10.5;-5.5;1873.7456;97.30639;1;0.06922555999999998;1725299.9803;1.4470001970000008;1.4470001970000008;1.5162257570000008;-0.5162257570000008
21945;194300;1120.25;1.3;10.5;-5.5;1874.202;97.30225;1;0.069209;1725458.8831;1.4454111690000004;1.4454111690000004;1.5146201690000005;-0.5146201690000005
21946;194400;1120.0;1.3;10.5;-5.5;1874.6582;97.29808;1;0.06919232;1725618.535;1.4438146500000009;1.4438146500000009;1.5130069700000008;-0.5130069700000008
21947;194500;1120.25;1.3;10.5;-5.5;1875.1144;97.29387;1;0.06917548;1725778.9352;1.4422106480000005;1.4422106480000005;1.5113861280000005;-0.5113861280000005
21948;194600;1121.25;1.3;10.5;-5.5;1875.5706;97.28961;1;0.06915843999999999;1725940.0827;1.440599173000001;1.440599173000001;1.509757613000001;-0.509757613000001
21949;194700;1122.75;1.3;10.5;-5.5;1876.0265;97.28532;1;0.06914128;1726101.9764999999;1.4389802350000014;1.4389802350000014;1.5081215150000014;-0.5081215150000014
21950;194800;1122.75;1.3;10.5;-5.5;1876.4824;97.280975;1;0.06912389999999999;1726264.6156;1.437353844000001;1.437353844000001;1.506477744000001;-0.506477744000001
21951;194900;1122.25;1.3;10.5;-5.5;1876.9382;97.2766;1;0.06910640000000001;1726427.9992;1.4357200080000005;1.4357200080000005;1.5048264080000004;-0.5048264080000004
21952;195000;1122.0;1.3;10.5;-5.5;1877.3939;97.27219;1;0.06908875999999999;1726592.1264;1.4340787360000007;1.4340787360000007;1.5031674960000008;-0.5031674960000008
21953;195100;1121.25;1.3;10.5;-5.5;1877.8496;97.26772;1;0.06907087999999999;1726756.9963;1.432430037;1.432430037;1.501500917;-0.501500917
21954;195200;1121.25;1.3;10.5;-5.5;1878.305;97.26323;1;0.06905291999999998;1726922.6076;1.4307739240000001;1.4307739240000001;1.4998268440000002;-0.4998268440000002
21955;195300;1120.25;1.3;10.5;-5.5;1878.7605;97.25869;1;0.06903476;1727088.9597;1.4291104030000001;1.4291104030000001;1.4981451630000002;-0.4981451630000002
21956;195400;1120.25;1.3;11.5;-5.5;1879.2158;97.25411;1;0.06901643999999998;1727256.0515;1.4274394849999996;1.4274394849999996;1.4964559249999996;-0.4964559249999996
21957;195500;1119.25;1.3;11.5;-5.5;1879.671;97.24949;1;0.06899795999999998;1727423.882;1.4257611800000003;1.4257611800000003;1.4947591400000002;-0.4947591400000002
21958;195600;1117.75;1.3;11.5;-5.5;1880.126;97.24483;1;0.06897931999999997;1727592.4501;1.424075499;1.424075499;1.493054819;-0.4930548189999999
21959;195700;1117.25;1.3;11.5;-5.5;1880.581;97.24013;1;0.06896051999999997;1727761.7551;1.4223824490000005;1.4223824490000005;1.4913429690000006;-0.49134296900000063
21960;195800;1116.25;1.3;11.5;-5.5;1881.0359;97.23539;1;0.06894155999999999;1727931.796;1.4206820399999993;1.4206820399999993;1.4896235999999994;-0.4896235999999994
21961;195900;1116.25;1.3;11.5;-5.5;1881.4906;97.230606;1;0.06892242399999998;1728102.5716;1.418974284000001;1.418974284000001;1.487896708000001;-0.48789670800000096
21962;196000;1117.75;1.3;11.5;-5.5;1881.9452;97.225784;1;0.06890313600000002;1728274.081;1.41725919;1.41725919;1.486162326;-0.4861623260000001
21963;196100;1118.0;1.3;11.5;-5.5;1882.3997;97.220924;1;0.068883696;1728446.3234;1.4155367659999991;1.4155367659999991;1.4844204619999992;-0.4844204619999992
21964;196200;1119.25;1.3;11.5;-5.5;1882.854;97.21603;1;0.06886412000000001;1728619.2974999999;1.4138070250000014;1.4138070250000014;1.4826711450000014;-0.4826711450000014
21965;196300;1119.25;1.3;11.5;-5.5;1883.3082;97.21108;1;0.06884431999999999;1728793.0023999999;1.4120699760000013;1.4120699760000013;1.4809142960000012;-0.48091429600000124
21966;196400;1118.75;1.3;11.5;-5.5;1883.7623;97.2061;1;0.06882440000000002;1728967.4372;1.4103256279999996;1.4103256279999996;1.4791500279999996;-0.4791500279999996
21967;196500;1117.75;1.3;11.5;-5.5;1884.2162;97.20107;1;0.06880428000000001;1729142.6007;1.4085739929999994;1.4085739929999994;1.4773782729999994;-0.47737827299999935
21968;196600;1118.75;1.3;11.5;-5.5;1884.67;97.196014;1;0.06878405600000002;1729318.492;1.4068150799999992;1.4068150799999992;1.4755991359999991;-0.47559913599999915
21969;196700;1118.5;1.3;11.5;-5.5;1885.1237;97.19091;1;0.06876364000000001;1729495.1101;1.4050488990000007;1.4050488990000007;1.4738125390000008;-0.47381253900000075
21970;196800;1119.25;1.3;11.5;-5.5;1885.5773;97.18577;1;0.06874308000000003;1729672.454;1.403275460000001;1.403275460000001;1.472018540000001;-0.472018540000001
21971;196900;1118.75;1.3;11.5;-5.5;1886.0306;97.18058;1;0.06872232000000003;1729850.5224;1.4014947760000012;1.4014947760000012;1.4702170960000012;-0.47021709600000117
21972;197000;1119.0;1.3;11.5;-5.5;1886.4839;97.175354;1;0.068701416;1730029.3146000002;1.3997068539999986;1.3997068539999986;1.4684082699999985;-0.4684082699999985
21973;197100;1119.0;1.3;11.5;-5.5;1886.937;97.17009;1;0.06868036000000001;1730208.8295;1.3979117050000003;1.3979117050000003;1.4665920650000004;-0.4665920650000004
21974;197200;1118.75;1.3;11.5;-5.5;1887.3899;97.16479;1;0.06865915999999998;1730389.066;1.396109339999999;1.396109339999999;1.464768499999999;-0.46476849999999903
21975;197300;1117.25;1.3;11.5;-5.5;1887.8427;97.15945;1;0.06863780000000003;1730570.0230999999;1.3942997690000014;1.3942997690000014;1.4629375690000015;-0.4629375690000015
21976;197400;1117.75;1.3;11.5;-5.5;1888.2953;97.15406;1;0.06861624000000001;1730751.6996000002;1.3924830039999985;1.3924830039999985;1.4610992439999986;-0.4610992439999986
21977;197500;1119.25;1.3;12.5;-5.5;1888.7478;97.148636;1;0.06859454399999998;1730934.0946000002;1.3906590539999983;1.3906590539999983;1.4592535979999983;-0.4592535979999983
21978;197600;1119.25;1.3;12.5;-5.5;1889.2001;97.14317;1;0.06857268;1731117.2069;1.3888279309999991;1.3888279309999991;1.457400610999999;-0.45740061099999907
21979;197700;1118.25;1.3;12.5;-5.5;1889.6522;97.137665;1;0.06855066;1731301.0355;1.386989645;1.386989645;1.4555403050000002;-0.4555403050000002
21980;197800;1118.5;1.3;12.5;-5.5;1890.1041;97.13212;1;0.06852848;1731485.5793;1.385144206999999;1.385144206999999;1.4536726869999992;-0.4536726869999992
21981;197900;1118.5;1.3;12.5;-5.5;1890.5559;97.12653;1;0.06850612000000002;1731670.8373;1.383291627;1.383291627;1.451797747;-0.4517977470000001
21982;198000;1118.5;1.3;12.5;-5.5;1891.0076;97.12091;1;0.06848363999999998;1731856.8085;1.3814319149999996;1.3814319149999996;1.4499155549999996;-0.4499155549999996
21983;198100;1119.75;1.3;12.5;-5.5;1891.459;97.11524;1;0.06846096;1732043.4916;1.3795650839999996;1.3795650839999996;1.4480260439999995;-0.44802604399999946
21984;198200;1119.75;1.3;12.5;-5.5;1891.9103;97.109535;1;0.06843813999999998;1732230.8857;1.3776911430000003;1.3776911430000003;1.4461292830000003;-0.4461292830000003
21985;198300;1119.75;1.3;12.5;-5.5;1892.3613;97.10379;1;0.06841516000000002;1732418.9896;1.3758101040000004;1.3758101040000004;1.4442252640000004;-0.4442252640000004
21986;198400;1120.75;1.3;12.5;-5.5;1892.8123;97.09801;1;0.06839204000000002;1732607.8023;1.373921976999999;1.373921976999999;1.442314016999999;-0.44231401699999906
21987;198500;1121.25;1.3;12.5;-5.5;1893.2631;97.09218;1;0.06836872;1732797.3227;1.372026773000001;1.372026773000001;1.4403954930000011;-0.44039549300000114
21988;198600;1120.75;1.3;12.5;-5.5;1893.7135;97.08632;1;0.06834528000000001;1732987.5495;1.3701245050000004;1.3701245050000004;1.4384697850000003;-0.43846978500000033
21989;198700;1120.5;1.3;12.5;-5.5;1894.164;97.08041;1;0.06832164;1733178.4819;1.368215181;1.368215181;1.436536821;-0.436536821
21990;198800;1119.75;1.3;12.5;-5.5;1894.614;97.07446;1;0.06829784000000001;1733370.1184999999;1.3662988150000015;1.3662988150000015;1.4345966550000016;-0.43459665500000155
21991;198900;1121.25;1.3;12.5;-5.5;1895.064;97.06848;1;0.06827391999999997;1733562.4582999998;1.364375417000002;1.364375417000002;1.432649337000002;-0.43264933700000197
21992;199000;1121.25;1.3;12.5;-5.5;1895.5138;97.062454;1;0.068249816;1733755.5002;1.362444998000001;1.362444998000001;1.430694814000001;-0.4306948140000011
21993;199100;1120.25;1.3;12.5;-5.5;1895.9634;97.05639;1;0.06822555999999998;1733949.2431;1.3605075689999993;1.3605075689999993;1.4287331289999992;-0.42873312899999916
21994;199200;1121.75;1.3;12.5;-5.5;1896.4127;97.05028;1;0.06820112;1734143.6857;1.3585631429999998;1.3585631429999998;1.426764263;-0.4267642629999999
21995;199300;1121.5;1.3;12.5;-5.5;1896.8618;97.044136;1;0.06817654399999998;1734338.8269;1.3566117310000003;1.3566117310000003;1.4247882750000003;-0.42478827500000027
21996;199400;1122.75;1.3;12.5;-5.5;1897.3108;97.03795;1;0.06815179999999998;1734534.6657999998;1.3546533420000018;1.3546533420000018;1.4228051420000019;-0.42280514200000185
21997;199500;1121.75;1.3;12.5;-5.5;1897.7595;97.03172;1;0.06812688000000003;1734731.2011000002;1.3526879889999983;1.3526879889999983;1.4208148689999984;-0.4208148689999984
21998;199600;1121.75;1.3;12.5;-5.5;1898.208;97.02546;1;0.06810183999999998;1734928.4316;1.350715684;1.350715684;1.418817524;-0.41881752400000005
21999;199700;1121.75;1.3;12.5;-5.5;1898.6564;97.01916;1;0.06807664;1735126.3562999999;1.3487364370000015;1.3487364370000015;1.4168130770000014;-0.41681307700000136
22000;199800;1121.25;1.3;12.5;-5.5;1899.1045;97.01281;1;0.06805124000000001;1735324.9739;1.346750260999999;1.346750260999999;1.414801500999999;-0.414801500999999
22001;199900;1122.25;1.3;12.5;-5.5;1899.5524;97.006424;1;0.06802569599999998;1735524.2834;1.3447571659999993;1.3447571659999993;1.4127828619999994;-0.41278286199999936
22002;200000;1122.0;1.3;12.5;-5.5;1900.0;97.0;1;0.068;1735724.2834;1.3427571659999993;1.3427571659999993;1.4107571659999993;-0.41075716599999934
22003;200100;1122.75;1.3;12.5;-5.5;1900.4474;96.99354;1;0.06797415999999999;1735924.9729;1.3407502710000008;1.3407502710000008;1.4087244310000007;-0.40872443100000067
22004;200200;1123.75;1.3;12.5;-5.5;1900.8947;96.98703;1;0.06794812000000001;1736126.3508;1.338736492000001;1.338736492000001;1.4066846120000012;-0.40668461200000117
22005;200300;1125.25;1.3;12.5;-5.5;1901.3416;96.980484;1;0.06792193600000002;1736328.4157;1.336715843;1.336715843;1.404637779;-0.404637779
22006;200400;1126.25;1.3;12.5;-5.5;1901.7883;96.9739;1;0.0678956;1736531.1664;1.3346883360000001;1.3346883360000001;1.402583936;-0.4025839360000001
22007;200500;1126.75;1.3;12.5;-5.5;1902.2349;96.96728;1;0.06786912;1736734.6020000002;1.3326539799999981;1.3326539799999981;1.4005230999999982;-0.40052309999999824
22008;200600;1127.25;1.3;12.5;-5.5;1902.6812;96.96062;1;0.06784248000000002;1736938.7212;1.3306127879999998;1.3306127879999998;1.3984552679999998;-0.39845526799999975
22009;200700;1129.25;1.3;12.5;-5.5;1903.1273;96.95391;1;0.06781563999999997;1737143.5228;1.328564772000001;1.328564772000001;1.396380412000001;-0.39638041200000096
22010;200800;1128.25;1.3;13.5;-5.5;1903.5731;96.947174;1;0.06778869600000002;1737349.0056;1.3265099439999999;1.3265099439999999;1.39429864;-0.3942986399999999
22011;200900;1128.25;1.3;13.5;-5.5;1904.0188;96.94039;1;0.06776155999999997;1737555.1686;1.3244483140000003;1.3244483140000003;1.3922098740000002;-0.3922098740000002
22012;201000;1127.75;1.3;13.5;-5.5;1904.4642;96.93357;1;0.06773428000000001;1737762.0105;1.3223798949999992;1.3223798949999992;1.3901141749999992;-0.39011417499999923
22013;201100;1126.75;1.3;13.5;-5.5;1904.9094;96.92671;1;0.06770684;1737969.5301;1.3203046989999991;1.3203046989999991;1.3880115389999992;-0.3880115389999992
22014;201200;1126.25;1.3;13.5;-5.5;1905.3544;96.91981;1;0.06767923999999999;1738177.7263999998;1.318222736000002;1.318222736000002;1.385901976000002;-0.385901976000002
22015;201300;1125.75;1.3;13.5;-5.5;1905.7991;96.91287;1;0.06765148;1738386.598;1.31613402;1.31613402;1.3837855000000001;-0.3837855000000001
22016;201400;1125.5;1.3;13.5;-5.5;1906.2437;96.9059;1;0.0676236;1738596.1439;1.3140385609999998;1.3140385609999998;1.381662161;-0.38166216099999994
22017;201500;1125.5;1.3;13.5;-5.5;1906.688;96.89888;1;0.06759552000000002;1738806.3628999998;1.3119363710000018;1.3119363710000018;1.3795318910000018;-0.37953189100000184
22018;201600;1125.25;1.3;13.5;-5.5;1907.1321;96.89182;1;0.06756727999999998;1739017.2539;1.3098274610000011;1.3098274610000011;1.3773947410000011;-0.37739474100000114
22019;201700;1124.25;1.3;13.5;-5.5;1907.5759;96.88473;1;0.06753892000000002;1739228.8155;1.3077118449999998;1.3077118449999998;1.3752507649999999;-0.3752507649999999
22020;201800;1122.75;1.3;13.5;-5.5;1908.0195;96.877594;1;0.06751037600000001;1739441.0467;1.3055895329999994;1.3055895329999994;1.3730999089999993;-0.37309990899999934
22021;201900;1123.75;1.3;13.5;-5.5;1908.4629;96.87042;1;0.06748167999999999;1739653.9462;1.3034605380000013;1.3034605380000013;1.3709422180000013;-0.37094221800000127
22022;202000;1123.25;1.3;13.5;-5.5;1908.9061;96.86321;1;0.06745283999999999;1739867.5130999999;1.3013248690000014;1.3013248690000014;1.3687777090000015;-0.3687777090000015
22023;202100;1121.25;1.3;13.5;-5.5;1909.3491;96.855965;1;0.06742385999999999;1740081.7459999998;1.299182540000002;1.299182540000002;1.366606400000002;-0.366606400000002
22024;202200;1123.25;1.3;13.5;-5.5;1909.7919;96.84868;1;0.06739472;1740296.6439;1.297033561;1.297033561;1.364428281;-0.3644282809999999
22025;202300;1123.0;1.3;13.5;-5.5;1910.2344;96.84135;1;0.06736540000000002;1740512.2053999999;1.2948779460000015;1.2948779460000015;1.3622433460000014;-0.3622433460000014
22026;202400;1120.75;1.3;13.5;-5.5;1910.6768;96.833984;1;0.067335936;1740728.4296;1.292715704000001;1.292715704000001;1.3600516400000011;-0.3600516400000011
22027;202500;1121.0;1.3;13.5;-5.5;1911.1188;96.826584;1;0.067306336;1740945.3151;1.290546849;1.290546849;1.357853185;-0.35785318499999996
22028;202600;1119.25;1.3;13.5;-5.5;1911.5607;96.81914;1;0.06727656000000001;1741162.8609;1.2883713910000003;1.2883713910000003;1.3556479510000004;-0.35564795100000035
22029;202700;1119.75;1.3;13.5;-5.5;1912.0023;96.81166;1;0.06724664000000001;1741381.0657000002;1.2861893429999987;1.2861893429999987;1.3534359829999987;-0.3534359829999987
22030;202800;1119.75;1.3;13.5;-5.5;1912.4438;96.80414;1;0.06721656000000002;1741599.9285000002;1.2840007149999986;1.2840007149999986;1.3512172749999987;-0.35121727499999866
22031;202900;1119.25;1.3;13.5;-5.5;1912.885;96.796585;1;0.06718633999999997;1741819.4479;1.281805521;1.281805521;1.3489918609999998;-0.3489918609999998
22032;203000;1117.25;1.3;13.5;-5.5;1913.326;96.78899;1;0.06715596;1742039.6229;1.2796037709999994;1.2796037709999994;1.3467597309999995;-0.34675973099999946
22033;203100;1117.0;1.3;13.5;-5.5;1913.7668;96.78136;1;0.06712544000000002;1742260.4523;1.277395477;1.277395477;1.344520917;-0.3445209170000001
22034;203200;1117.0;1.3;13.5;-5.5;1914.2074;96.77368;1;0.06709472;1742481.935;1.2751806499999996;1.2751806499999996;1.3422753699999996;-0.34227536999999963
22035;203300;1118.25;1.3;13.5;-5.5;1914.6477;96.765976;1;0.06706390399999998;1742704.0695999998;1.272959304000002;1.272959304000002;1.340023208000002;-0.3400232080000021
22036;203400;1118.25;1.3;13.5;-5.5;1915.0879;96.758224;1;0.067032896;1742926.8551;1.2707314489999997;1.2707314489999997;1.3377643449999996;-0.33776434499999963
22037;203500;1119.25;1.3;13.5;-5.5;1915.5277;96.75044;1;0.06700176;1743150.2903;1.2684970970000002;1.2684970970000002;1.3354988570000002;-0.33549885700000015
22038;203600;1120.75;1.3;13.5;-5.5;1915.9674;96.742615;1;0.06697046000000001;1743374.374;1.2662562599999994;1.2662562599999994;1.3332267199999994;-0.3332267199999994
22039;203700;1120.5;1.3;13.5;-5.5;1916.407;96.73476;1;0.06693903999999998;1743599.1052;1.264008947999999;1.264008947999999;1.330947987999999;-0.330947987999999
22040;203800;1120.5;1.3;13.5;-5.5;1916.8462;96.72686;1;0.06690744000000001;1743824.4826;1.2617551740000001;1.2617551740000001;1.3286626140000002;-0.3286626140000002
22041;203900;1119.75;1.3;13.5;-5.5;1917.2853;96.718925;1;0.0668757;1744050.5051;1.2594949490000007;1.2594949490000007;1.3263706490000007;-0.3263706490000007
22042;204000;1119.5;1.3;13.5;-5.5;1917.724;96.71095;1;0.0668438;1744277.1713999999;1.2572282860000012;1.2572282860000012;1.3240720860000013;-0.32407208600000126
22043;204100;1119.5;1.3;13.5;-5.5;1918.1627;96.70294;1;0.06681176;1744504.4804999998;1.2549551950000017;1.2549551950000017;1.3217669550000017;-0.32176695500000174
22044;204200;1118.25;1.3;13.5;-5.5;1918.6011;96.69489;1;0.06677956;1744732.4311;1.2526756890000008;1.2526756890000008;1.3194552490000009;-0.3194552490000009
22045;204300;1118.25;1.3;12.5;-5.5;1919.0392;96.686806;1;0.06674722400000002;1744961.0221;1.2503897790000007;1.2503897790000007;1.3171370030000007;-0.3171370030000007
22046;204400;1119.75;1.3;12.5;-5.5;1919.4772;96.67868;1;0.06671472;1745190.2522;1.2480974780000003;1.2480974780000003;1.3148121980000003;-0.31481219800000027
22047;204500;1120.25;1.3;12.5;-5.5;1919.9149;96.67052;1;0.06668207999999999;1745420.1203;1.2457987969999995;1.2457987969999995;1.3124808769999996;-0.3124808769999996
22048;204600;1118.75;1.3;12.5;-5.5;1920.3524;96.66232;1;0.06664927999999998;1745650.6253;1.2434937470000005;1.2434937470000005;1.3101430270000005;-0.3101430270000005
22049;204700;1118.75;1.3;12.5;-5.5;1920.7898;96.65408;1;0.06661631999999998;1745881.7661;1.2411823390000012;1.2411823390000012;1.3077986590000013;-0.30779865900000125
22050;204800;1119.25;1.3;12.5;-5.5;1921.2269;96.64581;1;0.06658323999999999;1746113.5415;1.2388645849999995;1.2388645849999995;1.3054478249999995;-0.30544782499999945
22051;204900;1120.25;1.3;12.5;-5.5;1921.6638;96.637505;1;0.06655002000000002;1746345.9502;1.2365404979999992;1.2365404979999992;1.3030905179999992;-0.3030905179999992
22052;205000;1121.25;1.3;12.5;-5.5;1922.1005;96.62916;1;0.06651664;1746578.9911;1.2342100890000003;1.2342100890000003;1.3007267290000002;-0.3007267290000002
22053;205100;1121.25;1.3;12.5;-5.5;1922.5369;96.62077;1;0.06648307999999997;1746812.663;1.2318733700000006;1.2318733700000006;1.2983564500000007;-0.29835645000000066
22054;205200;1122.75;1.3;12.5;-5.5;1922.9731;96.61236;1;0.06644943999999998;1747046.9647000001;1.2295303529999988;1.2295303529999988;1.2959797929999988;-0.29597979299999877
22055;205300;1123.0;1.3;12.5;-5.5;1923.4092;96.6039;1;0.06641559999999999;1747281.8953;1.2271810470000004;1.2271810470000004;1.2935966470000004;-0.29359664700000043
22056;205400;1121.25;1.3;12.5;-5.5;1923.845;96.595406;1;0.06638162399999999;1747517.4533000002;1.2248254669999985;1.2248254669999985;1.2912070909999984;-0.2912070909999984
22057;205500;1122.75;1.3;12.5;-5.5;1924.2806;96.586876;1;0.06634750400000002;1747753.6377;1.2224636229999992;1.2224636229999992;1.2888111269999993;-0.28881112699999933
22058;205600;1122.5;1.3;12.5;-5.5;1924.716;96.57831;1;0.06631324000000001;1747990.4473;1.220095526999999;1.220095526999999;1.2864087669999988;-0.28640876699999884
22059;205700;1122.75;1.3;12.5;-5.5;1925.1511;96.5697;1;0.06627879999999998;1748227.8809;1.2177211910000003;1.2177211910000003;1.2839999910000004;-0.2839999910000004
22060;205800;1123.0;1.3;12.5;-5.5;1925.586;96.56106;1;0.06624424;1748465.9374000002;1.2153406259999984;1.2153406259999984;1.2815848659999984;-0.28158486599999843
22061;205900;1122.75;1.3;12.5;-5.5;1926.0209;96.55238;1;0.06620952;1748704.6156;1.2129538440000012;1.2129538440000012;1.279163364000001;-0.2791633640000011
22062;206000;1121.25;1.3;12.5;-5.5;1926.4554;96.54367;1;0.06617468000000003;1748943.9144000001;1.2105608559999987;1.2105608559999987;1.2767355359999988;-0.2767355359999988
22063;206100;1119.25;1.3;12.5;-5.5;1926.8898;96.53492;1;0.06613968;1749183.8326;1.2081616739999992;1.2081616739999992;1.2743013539999992;-0.2743013539999992
22064;206200;1117.25;1.3;12.5;-5.5;1927.3239;96.52614;1;0.06610455999999999;1749424.369;1.2057563100000006;1.2057563100000006;1.2718608700000007;-0.2718608700000007
22065;206300;1117.75;1.3;12.5;-5.5;1927.7577;96.51731;1;0.06606923999999999;1749665.5223;1.2033447769999994;1.2033447769999994;1.2694140169999995;-0.26941401699999945
22066;206400;1117.5;1.3;12.5;-5.5;1928.1914;96.50845;1;0.06603379999999999;1749907.2916;1.200927083999999;1.200927083999999;1.266960883999999;-0.26696088399999907
22067;206500;1116.75;1.3;12.5;-5.5;1928.6249;96.49956;1;0.06599824000000001;1750149.6755000001;1.1985032449999988;1.1985032449999988;1.264501484999999;-0.2645014849999989
22068;206600;1116.75;1.3;12.5;-5.5;1929.0581;96.49063;1;0.06596251999999998;1750392.6729000001;1.1960732709999988;1.1960732709999988;1.2620357909999989;-0.26203579099999885
